index,prob_avgs,entropy_percent,prob_distance,flag
4,0.810908149,1.118324629,0.999816954,0
5,0.840532987,0.989907329,0.983859064,0
6,0.863311026,1.057235309,0.999974692,0
7,0.880368157,1.049899717,0.999628269,0
8,0.89348026,1.062964497,0.997548154,0
9,0.903740244,1.06881644,0.994522899,0
10,0.912487967,1.012424646,0.999940891,0
11,0.919747352,1.027216442,0.99920855,0
12,0.925555655,1.006634602,0.993043895,0
13,0.93075269,1.016250605,0.997010134,0
14,0.935365172,1.000876027,0.999915429,0
4,0.821487658,1.118324629,0.999808565,0
5,0.849908415,0.989907329,0.98904614,0
6,0.871347941,1.057235309,0.999982415,0
7,0.887402992,1.049899717,0.999655973,0
8,0.89974199,1.062964497,0.997761324,0
9,0.909404441,1.06881644,0.994601453,0
10,0.917638678,1.012424646,0.999967626,0
11,0.924473908,1.027216442,0.999331296,0
12,0.929624798,1.006634602,0.986661316,0
13,0.934547358,1.016250605,0.997425009,0
14,0.938907378,1.000876027,0.999926223,0
4,0.788044475,1.160964047,0.99830242,0
5,0.821099439,1.161172354,0.975416631,0
6,0.845606573,1.144206566,0.989097184,0
7,0.864899657,1.07681312,0.999914191,0
8,0.879835558,1.060286966,0.999122594,0
9,0.891845839,1.065782878,0.999912704,0
10,0.901486781,1.018748864,0.996798569,0
11,0.909672131,1.038056106,0.999573343,0
12,0.916520567,1.0224187,0.997677885,0
13,0.922472178,1.020658859,0.999795549,0
14,0.927590628,1.028203916,0.998983748,0
15,0.932061374,1.025594253,0.998944554,0
16,0.936038858,1.003536629,0.999559968,0
4,0.9560745,1.118324629,0.999871446,0
5,0.961681118,0.989907329,0.984719623,0
6,0.967152127,1.057235309,0.999972547,0
7,0.971224964,1.049899717,0.999584831,0
8,0.974288053,1.062964497,0.99856068,0
9,0.976300693,1.06881644,0.993184661,0
10,0.978453419,1.012424646,0.999969387,0
11,0.980222116,1.027216442,0.999372434,0
12,0.981472634,1.006634602,0.995408179,0
13,0.982334031,1.016250605,0.987982355,0
14,0.983510172,1.000876027,0.999966185,0
4,0.793869859,1.160964047,0.998972766,0
5,0.827948714,1.161172354,0.997824277,0
6,0.852111591,1.144206566,0.996241356,0
7,0.870589565,1.07681312,0.999883947,0
8,0.884858029,1.060286966,0.998328756,0
9,0.896370497,1.065782878,0.999975967,0
10,0.905731079,1.018748864,0.999199316,0
11,0.91352839,1.038056106,0.998746114,0
12,0.920043021,1.0224187,0.996670196,0
13,0.925736672,1.020658859,0.999669333,0
14,0.930449408,1.028203916,0.993839285,0
15,0.934745392,1.025594253,0.998723402,0
16,0.938573727,1.003536629,0.999781339,0
4,0.720080224,1.160964047,0.999578805,0
5,0.764501326,1.161172354,0.976310669,0
6,0.797828974,1.144206566,0.997358306,0
7,0.823098624,1.07681312,0.999977302,0
8,0.842636256,1.060286966,0.998526728,0
9,0.858361568,1.065782878,0.999827326,0
10,0.871216412,1.018748864,0.999714224,0
11,0.881926736,1.038056106,0.999623491,0
12,0.890948375,1.0224187,0.998624322,0
13,0.898723893,1.020658859,0.999719492,0
14,0.905175377,1.028203916,0.993676668,0
15,0.91106555,1.025594253,0.999273943,0
16,0.916147703,1.003536629,0.9963564,0
4,0.823674357,1.118324629,0.999808555,0
5,0.851480812,0.989907329,0.987077593,0
6,0.872695472,1.057235309,0.999980703,0
7,0.888580397,1.049899717,0.999642504,0
8,0.900776572,1.062964497,0.997636971,0
9,0.910291618,1.06881644,0.993912177,0
10,0.918445322,1.012424646,0.999970042,0
11,0.925214186,1.027216442,0.999351702,0
12,0.930323151,1.006634602,0.987002555,0
13,0.935174729,1.016250605,0.996878744,0
14,0.939492901,1.000876027,0.999928967,0
4,0.822108498,1.118324629,0.999821191,0
5,0.850368433,0.989907329,0.988487088,0
6,0.871742089,1.057235309,0.999981191,0
7,0.887745949,1.049899717,0.999636395,0
8,0.900041939,1.062964497,0.997666794,0
9,0.909649362,1.06881644,0.99423775,0
10,0.917861387,1.012424646,0.999969035,0
11,0.924677582,1.027216442,0.999320376,0
12,0.92970049,1.006634602,0.984445435,0
13,0.934616218,1.016250605,0.997387496,0
14,0.938970885,1.000876027,0.999912113,0
4,0.822320554,1.118324629,0.999915719,0
5,0.850600717,0.989907329,0.989709563,0
6,0.871942194,1.057235309,0.999989469,0
7,0.887931211,1.049899717,0.99976545,0
8,0.900233565,1.062964497,0.998176253,0
9,0.90986837,1.06881644,0.995206697,0
10,0.91806028,1.012424646,0.999965531,0
11,0.924873992,1.027216442,0.999653514,0
12,0.930265393,1.006634602,0.992663404,0
13,0.935107056,1.016250605,0.996500526,0
14,0.939431662,1.000876027,0.999965707,0
4,0.800454691,1.160964047,0.99753219,0
5,0.833218438,1.161172354,0.996069355,0
6,0.856641175,1.144206566,0.996590507,0
7,0.87455857,1.07681312,0.999974186,0
8,0.888413265,1.060286966,0.998997798,0
9,0.899571307,1.065782878,0.999989525,0
10,0.908661475,1.018748864,0.999438834,0
11,0.916256295,1.038056106,0.999731702,0
12,0.92263281,1.0224187,0.998788578,0
13,0.928131317,1.020658859,0.999529737,0
14,0.932621369,1.028203916,0.993530092,0
15,0.936780912,1.025594253,0.998954238,0
16,0.940453793,1.003536629,0.998897535,0
4,0.652960665,1.160964047,0.999154217,0
5,0.709257797,1.161172354,0.984712577,0
6,0.745717871,1.144206566,0.953763927,0
7,0.777499278,1.07681312,0.99995632,0
8,0.802173506,1.060286966,0.999360747,0
9,0.821955178,1.065782878,0.999985799,0
10,0.838115077,1.018748864,0.999604345,0
11,0.851599636,1.038056106,0.999912008,0
12,0.862963028,1.0224187,0.998896624,0
13,0.872741276,1.020658859,0.999818751,0
14,0.881084274,1.028203916,0.996699436,0
15,0.888441293,1.025594253,0.998439914,0
16,0.894653203,1.003536629,0.99114048,0
4,0.796357411,1.118324629,0.999947109,0
5,0.829130178,0.989907329,0.987701199,0
6,0.853324741,1.057235309,0.997731365,0
7,0.871636253,1.049899717,0.999673703,0
8,0.885839691,1.062964497,0.99931369,0
9,0.89702104,1.06881644,0.996221961,0
10,0.906382374,1.012424646,0.999994042,0
11,0.914110981,1.027216442,0.998283044,0
12,0.920693867,1.006634602,0.999635858,0
13,0.926313909,1.016250605,0.999061959,0
14,0.931225616,1.000876027,0.999985926,0
4,0.71815845,1.160964047,0.997223507,0
5,0.76461359,1.161172354,0.996021876,0
6,0.79560446,1.144206566,0.970981129,0
7,0.821031296,1.07681312,0.998483604,0
8,0.84070372,1.060286966,0.997595955,0
9,0.856626768,1.065782878,0.999912415,0
10,0.869594087,1.018748864,0.999160972,0
11,0.880368109,1.038056106,0.998236455,0
12,0.889293213,1.0224187,0.995209425,0
13,0.897166338,1.020658859,0.999417072,0
14,0.902845419,1.028203916,0.973018213,0
15,0.908838556,1.025594253,0.998430551,0
16,0.914159362,1.003536629,0.999194698,0
4,0.702605683,1.18351017,0.997289037,0
5,0.75189583,1.091693221,0.997637567,0
6,0.787285775,1.069640403,0.999329511,0
7,0.813873399,1.057299023,0.999980996,0
8,0.834550729,1.032211555,0.999952921,0
9,0.851081732,1.042341736,0.99983191,0
10,0.86457488,1.048380276,0.999388654,0
11,0.87585228,1.031207211,0.999831137,0
12,0.885390669,1.018705975,0.999810015,0
13,0.893560833,1.017420396,0.999614541,0
14,0.900653615,1.016286557,0.999920862,0
15,0.906855201,1.022580191,0.999841953,0
16,0.912334216,1.002255903,0.999997366,0
4,0.650922124,1.18351017,0.995298181,0
5,0.709023171,1.091693221,0.999380776,0
6,0.75056692,1.069640403,0.999746572,0
7,0.781745757,1.057299023,0.999997111,0
8,0.805994043,1.032211555,0.999966592,0
9,0.825373819,1.042341736,0.999750794,0
10,0.841211619,1.048380276,0.99948328,0
11,0.854439891,1.031207211,0.999917672,0
12,0.865599941,1.018705975,0.999400047,0
13,0.875189659,1.017420396,0.999772504,0
14,0.883508092,1.016286557,0.999947071,0
15,0.890768555,1.022580191,0.999493184,0
16,0.897193871,1.002255903,0.999998549,0
4,0.819141631,1.118324629,0.999920998,0
5,0.848017239,0.989907329,0.990172945,0
6,0.869727581,1.057235309,0.999987798,0
7,0.885992679,1.049899717,0.999757383,0
8,0.898503631,1.062964497,0.998016938,0
9,0.90831671,1.06881644,0.995420999,0
10,0.916649593,1.012424646,0.999964138,0
11,0.92357811,1.027216442,0.999588375,0
12,0.929082803,1.006634602,0.993045658,0
13,0.933973752,1.016250605,0.995600028,0
14,0.938373857,1.000876027,0.999964456,0
4,0.683972578,1.160964047,0.998907557,0
5,0.731209908,1.161172354,0.945687413,0
6,0.769270194,1.144206566,0.996923415,0
7,0.798100214,1.07681312,0.999840044,0
8,0.820397313,1.060286966,0.998376228,0
9,0.838349261,1.065782878,0.999887482,0
10,0.85284384,1.018748864,0.997229069,0
11,0.865101935,1.038056106,0.999913671,0
12,0.875406382,1.0224187,0.998408657,0
13,0.884292391,1.020658859,0.999692781,0
14,0.891810208,1.028203916,0.995864521,0
15,0.898499155,1.025594253,0.9984196,0
16,0.904460663,1.003536629,0.999794544,0
4,0.822585329,1.118324629,0.999610325,0
5,0.849404174,0.989907329,0.972487022,0
6,0.870896831,1.057235309,0.999815144,0
7,0.887013821,1.049899717,0.999793003,0
8,0.899378119,1.062964497,0.997996967,0
9,0.909164672,1.06881644,0.995910142,0
10,0.917420348,1.012424646,0.999967596,0
11,0.924291863,1.027216442,0.999775426,0
12,0.929701547,1.006634602,0.992093884,0
13,0.934676872,1.016250605,0.998928976,0
14,0.938990509,1.000876027,0.999040888,0
4,0.812921548,1.118324629,0.999971325,0
5,0.842705458,0.989907329,0.986887106,0
6,0.865170777,1.057235309,0.999953955,0
7,0.882013895,1.049899717,0.999842607,0
8,0.895036121,1.062964497,0.998954912,0
9,0.905283517,1.06881644,0.996675369,0
10,0.913893347,1.012424646,0.999985414,0
11,0.921054433,1.027216442,0.999655064,0
12,0.927084166,1.006634602,0.999341084,0
13,0.932221689,1.016250605,0.998521878,0
14,0.936739242,1.000876027,0.999978591,0
4,0.618436287,1.160964047,0.996914958,0
5,0.681590565,1.161172354,0.996527376,0
6,0.726749419,1.144206566,0.996959992,0
7,0.76087839,1.07681312,0.999638065,0
8,0.787252856,1.060286966,0.997406701,0
9,0.808525484,1.065782878,0.999967479,0
10,0.82582847,1.018748864,0.998631606,0
11,0.840302104,1.038056106,0.999197092,0
12,0.852458673,1.0224187,0.997204538,0
13,0.862957545,1.020658859,0.999268937,0
14,0.871772972,1.028203916,0.992798021,0
15,0.879736076,1.025594253,0.999012776,0
16,0.88665966,1.003536629,0.995599669,0
4,0.802650904,1.118324629,0.999885165,0
5,0.834166377,0.989907329,0.987078734,0
6,0.857852638,1.057235309,0.999957089,0
7,0.875607766,1.049899717,0.999818821,0
8,0.889354593,1.062964497,0.999224543,0
9,0.900159514,1.06881644,0.996529129,0
10,0.90923538,1.012424646,0.999990254,0
11,0.916766991,1.027216442,0.999257755,0
12,0.922929333,1.006634602,0.996062579,0
13,0.928348643,1.016250605,0.998122842,0
14,0.933113404,1.000876027,0.999745798,0
4,0.680800027,1.18351017,0.996748655,0
5,0.733872528,1.091693221,0.998814591,0
6,0.771857249,1.069640403,0.999630068,0
7,0.80037478,1.057299023,0.999996378,0
8,0.822554592,1.032211555,0.999987131,0
9,0.840298394,1.042341736,0.999990519,0
10,0.854784264,1.048380276,0.999539084,0
11,0.866875443,1.031207211,0.999806991,0
12,0.877108173,1.018705975,0.999878465,0
13,0.885876709,1.017420396,0.999802654,0
14,0.893484197,1.016286557,0.999984057,0
15,0.900136719,1.022580191,0.999885711,0
16,0.90601098,1.002255903,0.999998633,0
4,0.812382343,1.118324629,0.999760434,0
5,0.84288353,0.989907329,0.992922137,0
6,0.86530655,1.057235309,0.999812482,0
7,0.882106686,1.049899717,0.999606155,0
8,0.895106271,1.062964497,0.998949502,0
9,0.905019493,1.06881644,0.992179353,0
10,0.913649403,1.012424646,0.999918023,0
11,0.920807373,1.027216442,0.999114491,0
12,0.926802976,1.006634602,0.998508887,0
13,0.93155712,1.016250605,0.988832141,0
14,0.936116657,1.000876027,0.999935316,0
4,0.727980477,1.160964047,0.999488774,0
5,0.771736369,1.161172354,0.985318078,0
6,0.803953337,1.144206566,0.996414108,0
7,0.828445878,1.07681312,0.999841416,0
8,0.847337978,1.060286966,0.997971956,0
9,0.862602916,1.065782878,0.999983579,0
10,0.875051436,1.018748864,0.999454463,0
11,0.885457786,1.038056106,0.99986935,0
12,0.894210932,1.0224187,0.998612566,0
13,0.901752738,1.020658859,0.999724802,0
14,0.908247795,1.028203916,0.998754872,0
15,0.913938468,1.025594253,0.999162066,0
16,0.918975769,1.003536629,0.999349204,0
4,0.705439784,1.160964047,0.999412431,0
5,0.75290683,1.161172354,0.984261144,0
6,0.787874521,1.144206566,0.997088667,0
7,0.814369925,1.07681312,0.999744617,0
8,0.834846875,1.060286966,0.998182586,0
9,0.851360983,1.065782878,0.99998487,0
10,0.864829481,1.018748864,0.999430998,0
11,0.876089539,1.038056106,0.999913118,0
12,0.885558899,1.0224187,0.998503457,0
13,0.893719959,1.020658859,0.999772406,0
14,0.900753002,1.028203916,0.998823715,0
15,0.906906151,1.025594253,0.998974801,0
16,0.91231991,1.003536629,0.998225065,0
4,0.963450801,1.118324629,0.999916077,0
5,0.968279441,0.989907329,0.989613267,0
6,0.972807748,1.057235309,0.999967379,0
7,0.976143941,1.049899717,0.999257671,0
8,0.978665345,1.062964497,0.998506699,0
9,0.980421853,1.06881644,0.995544693,0
10,0.982198899,1.012424646,0.999954392,0
11,0.983657713,1.027216442,0.999430943,0
12,0.984532411,1.006634602,0.993167035,0
13,0.985271262,1.016250605,0.990480112,0
14,0.986251334,1.000876027,0.999964516,0
4,0.700379553,1.160964047,0.999008092,0
5,0.749425602,1.161172354,0.992987603,0
6,0.784924816,1.144206566,0.99729954,0
7,0.811803238,1.07681312,0.999938243,0
8,0.832612701,1.060286966,0.998600756,0
9,0.849351062,1.065782878,0.999994181,0
10,0.863017929,1.018748864,0.999627405,0
11,0.874424687,1.038056106,0.999827613,0
12,0.88389317,1.0224187,0.99517396,0
13,0.892179558,1.020658859,0.999856854,0
14,0.899306004,1.028203916,0.998569177,0
15,0.905536075,1.025594253,0.998525487,0
16,0.911067094,1.003536629,0.999310286,0
4,0.807792267,1.118324629,0.999934236,0
5,0.838963715,0.989907329,0.992276761,0
6,0.861959379,1.057235309,0.999912578,0
7,0.879199391,1.049899717,0.999777181,0
8,0.892546897,1.062964497,0.999067893,0
9,0.903121768,1.06881644,0.997689196,0
10,0.911928457,1.012424646,0.99999371,0
11,0.919255772,1.027216442,0.99971858,0
12,0.925417858,1.006634602,0.999301354,0
13,0.930675655,1.016250605,0.998465766,0
14,0.935295982,1.000876027,0.999972618,0
4,0.721697647,1.160964047,0.99830461,0
5,0.76672337,1.161172354,0.988384867,0
6,0.799595412,1.144206566,0.995623447,0
7,0.824594629,1.07681312,0.999321801,0
8,0.843962415,1.060286966,0.998494138,0
9,0.859563157,1.065782878,0.999960472,0
10,0.872177057,1.018748864,0.997951099,0
11,0.882804903,1.038056106,0.999585898,0
12,0.89172243,1.0224187,0.998101904,0
13,0.899423853,1.020658859,0.999424651,0
14,0.905974593,1.028203916,0.996816846,0
15,0.911771065,1.025594253,0.998304432,0
16,0.916925786,1.003536629,0.999066069,0
4,0.577029835,1.160964047,0.999121471,0
5,0.640206375,1.161172354,0.941457772,0
6,0.69114541,1.144206566,0.995338433,0
7,0.729741073,1.07681312,0.999871883,0
8,0.759447236,1.060286966,0.996404829,0
9,0.783495682,1.065782878,0.999894058,0
10,0.80313255,1.018748864,0.999404411,0
11,0.819527809,1.038056106,0.999804249,0
12,0.833356302,1.0224187,0.998802781,0
13,0.845230673,1.020658859,0.99938928,0
14,0.855370831,1.028203916,0.996070403,0
15,0.864353254,1.025594253,0.998769789,0
16,0.872280811,1.003536629,0.998547114,0
4,0.888508868,1.118324629,0.999934796,0
5,0.905881524,0.989907329,0.989247347,0
6,0.919322542,1.057235309,0.999959279,0
7,0.92935238,1.049899717,0.999348111,0
8,0.936978718,1.062964497,0.997598009,0
9,0.942778718,1.06881644,0.993776744,0
10,0.947977239,1.012424646,0.999941171,0
11,0.952277417,1.027216442,0.999181166,0
12,0.955781817,1.006634602,0.997282736,0
13,0.958275978,1.016250605,0.98277297,0
14,0.961054726,1.000876027,0.999941878,0
4,0.897539002,1.118324629,0.999932989,0
5,0.913410728,0.989907329,0.989352838,0
6,0.925776264,1.057235309,0.999960473,0
7,0.935000803,1.049899717,0.999365991,0
8,0.942010293,1.062964497,0.997703837,0
9,0.947314575,1.06881644,0.993841613,0
10,0.952100778,1.012424646,0.999941695,0
11,0.956057844,1.027216442,0.999193536,0
12,0.959273093,1.006634602,0.997308477,0
13,0.961482059,1.016250605,0.981764533,0
14,0.964047124,1.000876027,0.999943068,0
4,0.868366075,1.235299229,0.999998661,0
5,0.890304347,0.982567593,0.99999257,0
6,0.905975103,1.059105456,0.999999408,0
7,0.917639174,1.04986833,0.998936354,0
8,0.926790218,1.042922205,0.999997782,0
9,0.934100789,1.037532659,0.99979202,0
10,0.940042311,0.992964255,0.999100634,0
11,0.945038756,0.9958116,0.999999262,0
12,0.9492594,0.991593865,0.999831112,0
13,0.952883661,1.02732494,0.999998612,0
14,0.955989977,1.001171861,0.999268582,0
15,0.958740134,0.984709143,0.9999882,0
16,0.961166378,1.003761142,0.999976473,0
17,0.963323722,1.004290069,0.999998007,0
18,0.965254028,1.029196079,0.999999124,0
19,0.966990986,0.995305264,0.99998725,0
4,0.863410485,1.235299229,0.999996559,0
5,0.886173179,0.982567593,0.999979686,0
6,0.902433898,1.059105456,0.999997299,0
7,0.91449862,1.04986833,0.998507724,0
8,0.923998349,1.042922205,0.999994749,0
9,0.931589574,1.037532659,0.999821712,0
10,0.937677026,0.992964255,0.997682684,0
11,0.942870567,0.9958116,0.999999078,0
